Observation: Box([-90.        -90.         -5.         -5.         -3.1415927  -5.
  -0.         -0.       ], [90.        90.         5.         5.         3.1415927  5.
  1.         1.       ], (8,), float32), float32
Action:      Discrete(4), int64
Using cpu device
action values = [ 0.0127886  -0.11541089  0.09351447 -0.02927131]
[1592.7] #518: length 340, score 291, epsilon 0.030
[1593.3] #519: length 336, score 250, epsilon 0.030
[1593.9] #520: length 382, score 254, epsilon 0.030
[1594.5] #521: length 329, score 257, epsilon 0.030
[1595.2] #522: length 359, score 240, epsilon 0.030
[1595.8] #523: length 370, score 220, epsilon 0.030
[1596.5] #524: length 362, score 283, epsilon 0.030
[1596.9] #525: length 275, score 285, epsilon 0.030
[1597.7] #526: length 435, score 273, epsilon 0.030
[1598.3] #527: length 322, score 270, epsilon 0.030
[1598.9] #528: length 335, score 225, epsilon 0.030
[1599.6] #529: length 398, score 245, epsilon 0.030
[1600.2] #530: length 318, score 286, epsilon 0.030
[1600.9] #531: length 396, score 248, epsilon 0.030
[1601.6] #532: length 389, score 265, epsilon 0.030
[1602.2] #533: length 351, score 235, epsilon 0.030
[1602.7] #534: length 297, score 221, epsilon 0.030
[1603.2] #535: length 296, score 241, epsilon 0.030
[1603.8] #536: length 326, score 285, epsilon 0.030
[1604.2] #537: length 275, score 259, epsilon 0.030
[1604.7] #538: length 269, score 260, epsilon 0.030
[1605.3] #539: length 344, score 263, epsilon 0.030
[1605.8] #540: length 285, score 243, epsilon 0.030
[1606.5] #541: length 401, score 217, epsilon 0.030
[1607.0] #542: length 318, score 232, epsilon 0.030
[1607.8] #543: length 433, score 277, epsilon 0.030
[1608.4] #544: length 329, score 249, epsilon 0.030
[1609.0] #545: length 348, score 264, epsilon 0.030
[1609.5] #546: length 314, score 241, epsilon 0.030
[1610.0] #547: length 248, score 275, epsilon 0.030
[1610.5] #548: length 326, score 225, epsilon 0.030
[1611.1] #549: length 316, score 236, epsilon 0.030
[1611.6] #550: length 283, score 258, epsilon 0.030
[1612.5] #551: length 481, score 236, epsilon 0.030
[1612.9] #552: length 269, score 298, epsilon 0.030
[1613.2] #553: length 155, score -3, epsilon 0.030
[1613.8] #554: length 356, score 239, epsilon 0.030
[1614.4] #555: length 332, score 245, epsilon 0.030
[1614.9] #556: length 322, score 274, epsilon 0.030
[1615.6] #557: length 370, score 224, epsilon 0.030
[1616.0] #558: length 245, score 308, epsilon 0.030
[1617.3] #559: length 647, score 215, epsilon 0.030
[1617.7] #560: length 256, score -7, epsilon 0.030
[1618.2] #561: length 318, score 277, epsilon 0.030
[1618.7] #562: length 277, score 254, epsilon 0.030
[1619.2] #563: length 309, score 216, epsilon 0.030
[1619.7] #564: length 288, score 278, epsilon 0.030
[1620.1] #565: length 237, score 246, epsilon 0.030
[1620.8] #566: length 374, score 288, epsilon 0.030
[1621.1] #567: length 187, score 52, epsilon 0.030
[1621.5] #568: length 236, score 305, epsilon 0.030
[1622.0] #569: length 335, score 261, epsilon 0.030
[1622.4] #570: length 253, score 284, epsilon 0.030
[1622.9] #571: length 261, score 277, epsilon 0.030
[1623.3] #572: length 236, score 272, epsilon 0.030
[1623.7] #573: length 221, score 300, epsilon 0.030
[1624.3] #574: length 365, score 250, epsilon 0.030
[1625.2] #575: length 433, score 273, epsilon 0.030
[1625.6] #576: length 285, score 275, epsilon 0.030
[1626.1] #577: length 271, score 291, epsilon 0.030
[1626.5] #578: length 273, score 283, epsilon 0.030
[1627.1] #579: length 336, score 247, epsilon 0.030
[1627.6] #580: length 280, score 283, epsilon 0.030
[1628.1] #581: length 276, score 301, epsilon 0.030
[1628.5] #582: length 279, score 287, epsilon 0.030
[1629.0] #583: length 285, score 291, epsilon 0.030
[1629.4] #584: length 244, score 282, epsilon 0.030
[1630.0] #585: length 317, score 246, epsilon 0.030
[1630.3] #586: length 228, score 281, epsilon 0.030
[1631.0] #587: length 373, score 265, epsilon 0.030
[1631.6] #588: length 304, score 270, epsilon 0.030
[1632.2] #589: length 397, score 242, epsilon 0.030
[1632.9] #590: length 357, score 273, epsilon 0.030
[1633.3] #591: length 245, score 286, epsilon 0.030
[1633.6] #592: length 218, score 288, epsilon 0.030
[1634.1] #593: length 285, score 286, epsilon 0.030
[1634.8] #594: length 385, score 256, epsilon 0.030
[1635.2] #595: length 241, score 257, epsilon 0.030
[1635.7] #596: length 309, score 304, epsilon 0.030
[1636.2] #597: length 295, score 267, epsilon 0.030
[1636.6] #598: length 222, score 302, epsilon 0.030
[1637.0] #599: length 260, score 261, epsilon 0.030
[1637.5] #600: length 277, score 271, epsilon 0.030
[1637.9] #601: length 233, score 268, epsilon 0.030
[1638.5] #602: length 327, score 271, epsilon 0.030
[1639.2] #603: length 380, score 250, epsilon 0.030
[1639.6] #604: length 262, score 279, epsilon 0.030
[1640.0] #605: length 243, score 250, epsilon 0.030
[1640.4] #606: length 235, score 279, epsilon 0.030
[1641.0] #607: length 325, score 255, epsilon 0.030
[1641.4] #608: length 267, score 297, epsilon 0.030
[1641.9] #609: length 267, score 304, epsilon 0.030
[1642.3] #610: length 259, score 247, epsilon 0.030
[1643.0] #611: length 426, score 245, epsilon 0.030
[1643.4] #612: length 237, score 292, epsilon 0.030
[1643.8] #613: length 246, score 281, epsilon 0.030
[1644.2] #614: length 235, score 266, epsilon 0.030
[1644.8] #615: length 352, score 248, epsilon 0.030
[1645.5] #616: length 377, score 286, epsilon 0.030
[1646.2] #617: length 419, score 249, epsilon 0.030
[1646.7] #618: length 269, score 285, epsilon 0.030
[1647.5] #619: length 435, score 248, epsilon 0.030
[1647.9] #620: length 270, score 254, epsilon 0.030
[1648.6] #621: length 385, score 215, epsilon 0.030
[1649.2] #622: length 327, score 287, epsilon 0.030
[1649.9] #623: length 388, score 235, epsilon 0.030
[1650.5] #624: length 355, score 275, epsilon 0.030
[1651.2] #625: length 373, score 231, epsilon 0.030
[1651.6] #626: length 247, score 273, epsilon 0.030
[1652.3] #627: length 392, score 224, epsilon 0.030
[1652.8] #628: length 252, score 248, epsilon 0.030
[1653.2] #629: length 289, score 252, epsilon 0.030
[1653.8] #630: length 333, score 217, epsilon 0.030
[1654.6] #631: length 399, score 259, epsilon 0.030
[1655.2] #632: length 302, score 287, epsilon 0.030
[1655.6] #633: length 272, score 242, epsilon 0.030
[1656.1] #634: length 284, score 269, epsilon 0.030
[1656.6] #635: length 280, score 242, epsilon 0.030
[1657.2] #636: length 354, score 241, epsilon 0.030
[1657.8] #637: length 334, score 271, epsilon 0.030
[1658.3] #638: length 298, score 251, epsilon 0.030
[1659.0] #639: length 387, score 259, epsilon 0.030
[1659.5] #640: length 271, score 290, epsilon 0.030
[1660.0] #641: length 289, score 261, epsilon 0.030
[1660.6] #642: length 363, score 250, epsilon 0.030
[1661.1] #643: length 275, score 243, epsilon 0.030
[1661.6] #644: length 289, score 242, epsilon 0.030
[1665.5] #645: length 1356, score 111, epsilon 0.030
[1666.2] #646: length 361, score 233, epsilon 0.030
[1666.9] #647: length 386, score 258, epsilon 0.030
[1667.4] #648: length 272, score 273, epsilon 0.030
[1668.4] #649: length 500, score 257, epsilon 0.030
[1669.1] #650: length 393, score 205, epsilon 0.030
[1669.7] #651: length 328, score 256, epsilon 0.030
[1670.2] #652: length 265, score 247, epsilon 0.030
[1670.8] #653: length 338, score 267, epsilon 0.030
[1671.3] #654: length 309, score 236, epsilon 0.030
[1672.1] #655: length 438, score 269, epsilon 0.030
[1672.6] #656: length 281, score 271, epsilon 0.030
[1673.1] #657: length 300, score 265, epsilon 0.030
[1673.6] #658: length 304, score 284, epsilon 0.030
[1674.1] #659: length 285, score 260, epsilon 0.030
[1674.5] #660: length 259, score 248, epsilon 0.030
[1675.0] #661: length 256, score 300, epsilon 0.030
[1675.3] #662: length 233, score 264, epsilon 0.030
[1675.8] #663: length 293, score 262, epsilon 0.030
[1676.2] #664: length 227, score 285, epsilon 0.030
[1676.6] #665: length 244, score 275, epsilon 0.030
[1677.1] #666: length 260, score 276, epsilon 0.030
[1677.5] #667: length 269, score 273, epsilon 0.030
[1677.9] #668: length 241, score 293, epsilon 0.030
[1678.3] #669: length 208, score 311, epsilon 0.030
[1678.6] #670: length 228, score 300, epsilon 0.030
[1679.0] #671: length 221, score 301, epsilon 0.030
[1679.5] #672: length 279, score 248, epsilon 0.030
[1679.9] #673: length 269, score 272, epsilon 0.030
[1680.4] #674: length 284, score 236, epsilon 0.030
[1680.9] #675: length 277, score 258, epsilon 0.030
[1681.3] #676: length 240, score 291, epsilon 0.030
[1681.9] #677: length 311, score 243, epsilon 0.030
[1682.3] #678: length 278, score 286, epsilon 0.030
[1682.8] #679: length 275, score 289, epsilon 0.030
[1683.2] #680: length 215, score 287, epsilon 0.030
[1683.6] #681: length 241, score 297, epsilon 0.030
[1684.0] #682: length 267, score 240, epsilon 0.030
[1685.2] #683: length 569, score 251, epsilon 0.030
[1685.6] #684: length 241, score 283, epsilon 0.030
[1686.1] #685: length 261, score 253, epsilon 0.030
[1686.5] #686: length 265, score 264, epsilon 0.030
[1686.8] #687: length 204, score 322, epsilon 0.030
[1687.3] #688: length 264, score 311, epsilon 0.030
[1687.6] #689: length 234, score 264, epsilon 0.030
[1688.0] #690: length 246, score 291, epsilon 0.030
[1688.5] #691: length 290, score 256, epsilon 0.030
[1689.1] #692: length 365, score 259, epsilon 0.030
[1689.7] #693: length 302, score 234, epsilon 0.030
[1690.2] #694: length 303, score 221, epsilon 0.030
[1690.7] #695: length 280, score 273, epsilon 0.030
[1691.1] #696: length 269, score 263, epsilon 0.030
[1691.7] #697: length 339, score 241, epsilon 0.030
[1692.4] #698: length 407, score 256, epsilon 0.030
[1693.0] #699: length 302, score 248, epsilon 0.030
[1693.4] #700: length 280, score 259, epsilon 0.030
[1694.0] #701: length 297, score 257, epsilon 0.030
[1694.4] #702: length 253, score 275, epsilon 0.030
[1695.0] #703: length 352, score 219, epsilon 0.030
[1695.5] #704: length 292, score 302, epsilon 0.030
[1695.9] #705: length 235, score 284, epsilon 0.030
[1696.4] #706: length 283, score 267, epsilon 0.030
[1696.8] #707: length 262, score 248, epsilon 0.030
[1697.1] #708: length 189, score 35, epsilon 0.030
[1697.4] #709: length 191, score 50, epsilon 0.030
[1697.9] #710: length 265, score 296, epsilon 0.030
[1698.3] #711: length 274, score 222, epsilon 0.030
[1698.9] #712: length 319, score 226, epsilon 0.030
[1699.4] #713: length 261, score 273, epsilon 0.030
[1699.7] #714: length 215, score 311, epsilon 0.030
[1700.5] #715: length 413, score 239, epsilon 0.030
[1700.9] #716: length 272, score 291, epsilon 0.030
[1701.4] #717: length 254, score 300, epsilon 0.030
[1701.8] #718: length 281, score 311, epsilon 0.030
[1702.3] #719: length 261, score 293, epsilon 0.030
[1702.8] #720: length 316, score 270, epsilon 0.030
[1703.3] #721: length 292, score 242, epsilon 0.030
[1704.1] #722: length 413, score 285, epsilon 0.030
[1704.7] #723: length 340, score 227, epsilon 0.030
[1705.1] #724: length 267, score 264, epsilon 0.030
[1706.0] #725: length 474, score 248, epsilon 0.030
[1706.5] #726: length 298, score 290, epsilon 0.030
[1706.9] #727: length 260, score 267, epsilon 0.030
[1707.6] #728: length 367, score 257, epsilon 0.030
[1708.2] #729: length 373, score 244, epsilon 0.030
[1708.7] #730: length 288, score 245, epsilon 0.030
[1709.3] #731: length 355, score 269, epsilon 0.030
[1709.9] #732: length 298, score 247, epsilon 0.030
[1710.4] #733: length 332, score 251, epsilon 0.030
[1711.6] #734: length 575, score 243, epsilon 0.030
[1713.1] #735: length 785, score 248, epsilon 0.030
[1713.8] #736: length 403, score 261, epsilon 0.030
[1714.3] #737: length 299, score 240, epsilon 0.030
[1714.8] #738: length 275, score 260, epsilon 0.030
[1715.3] #739: length 295, score 257, epsilon 0.030
[1715.9] #740: length 342, score 255, epsilon 0.030
[1716.4] #741: length 282, score 232, epsilon 0.030
[1717.0] #742: length 360, score 261, epsilon 0.030
[1717.6] #743: length 330, score -281, epsilon 0.030
[1718.1] #744: length 280, score 264, epsilon 0.030
[1718.7] #745: length 334, score 201, epsilon 0.030
[1719.0] #746: length 220, score 34, epsilon 0.030
[1719.7] #747: length 376, score 253, epsilon 0.030
[1720.3] #748: length 334, score 204, epsilon 0.030
[1720.7] #749: length 269, score 278, epsilon 0.030
[1721.2] #750: length 295, score 227, epsilon 0.030
[1721.9] #751: length 348, score 258, epsilon 0.030
[1722.4] #752: length 339, score 276, epsilon 0.030
[1722.9] #753: length 286, score 259, epsilon 0.030
[1723.4] #754: length 270, score 296, epsilon 0.030
[1724.0] #755: length 353, score 235, epsilon 0.030
[1724.6] #756: length 321, score 274, epsilon 0.030
[1725.1] #757: length 318, score 273, epsilon 0.030
[1725.7] #758: length 341, score 294, epsilon 0.030
[1726.3] #759: length 336, score 244, epsilon 0.030
[1726.9] #760: length 349, score 256, epsilon 0.030
[1727.4] #761: length 314, score 289, epsilon 0.030
[1727.9] #762: length 286, score 264, epsilon 0.030
[1728.6] #763: length 413, score 227, epsilon 0.030
[1729.3] #764: length 382, score 295, epsilon 0.030
[1730.0] #765: length 373, score 279, epsilon 0.030
[1730.5] #766: length 345, score 281, epsilon 0.030
[1731.0] #767: length 287, score 305, epsilon 0.030
[1731.7] #768: length 392, score 273, epsilon 0.030
[1732.3] #769: length 328, score 261, epsilon 0.030
[1732.8] #770: length 298, score 290, epsilon 0.030
[1733.4] #771: length 326, score 210, epsilon 0.030
[1734.0] #772: length 368, score 288, epsilon 0.030
[1734.5] #773: length 314, score 258, epsilon 0.030
[1735.0] #774: length 293, score 302, epsilon 0.030
[1735.6] #775: length 352, score 261, epsilon 0.030
[1736.3] #776: length 367, score 248, epsilon 0.030
[1736.8] #777: length 307, score 262, epsilon 0.030
[1737.3] #778: length 303, score 224, epsilon 0.030
[1738.1] #779: length 430, score -175, epsilon 0.030
[1738.7] #780: length 312, score 245, epsilon 0.030
[1739.2] #781: length 304, score 262, epsilon 0.030
[1739.9] #782: length 386, score 272, epsilon 0.030
[1740.3] #783: length 280, score 260, epsilon 0.030
[1740.8] #784: length 264, score 285, epsilon 0.030
[1741.4] #785: length 335, score 230, epsilon 0.030
[1741.8] #786: length 269, score 262, epsilon 0.030
[1743.0] #787: length 600, score 275, epsilon 0.030
[1743.5] #788: length 304, score 237, epsilon 0.030
[1744.1] #789: length 333, score 236, epsilon 0.030
[1744.6] #790: length 293, score 243, epsilon 0.030
[1745.2] #791: length 322, score 221, epsilon 0.030
[1745.8] #792: length 342, score 250, epsilon 0.030
[1746.4] #793: length 313, score 227, epsilon 0.030
[1747.0] #794: length 328, score 267, epsilon 0.030
[1747.5] #795: length 330, score 257, epsilon 0.030
[1748.6] #796: length 508, score 207, epsilon 0.030
[1749.0] #797: length 225, score -42, epsilon 0.030
[1749.5] #798: length 286, score 281, epsilon 0.030
[1749.8] #799: length 194, score 16, epsilon 0.030
[1750.6] #800: length 433, score 194, epsilon 0.030
[1751.2] #801: length 336, score 255, epsilon 0.030
[1751.8] #802: length 333, score 265, epsilon 0.030
[1752.2] #803: length 259, score 249, epsilon 0.030
[1752.7] #804: length 314, score 301, epsilon 0.030
[1753.2] #805: length 262, score -14, epsilon 0.030
[1753.7] #806: length 323, score 255, epsilon 0.030
[1754.2] #807: length 286, score 256, epsilon 0.030
[1754.8] #808: length 325, score 260, epsilon 0.030
[1755.3] #809: length 301, score 203, epsilon 0.030
[1755.9] #810: length 329, score 270, epsilon 0.030
[1756.3] #811: length 200, score -17, epsilon 0.030
[1756.8] #812: length 289, score 235, epsilon 0.030
[1757.2] #813: length 257, score 7, epsilon 0.030
[1757.9] #814: length 404, score 246, epsilon 0.030
[1758.4] #815: length 299, score 241, epsilon 0.030
[1758.9] #816: length 283, score 238, epsilon 0.030
[1759.3] #817: length 274, score 256, epsilon 0.030
[1759.7] #818: length 216, score 298, epsilon 0.030
[1760.1] #819: length 250, score 282, epsilon 0.030
[1760.6] #820: length 262, score 280, epsilon 0.030
[1761.1] #821: length 319, score 230, epsilon 0.030
[1761.7] #822: length 323, score 281, epsilon 0.030
[1762.1] #823: length 266, score 255, epsilon 0.030
[1762.6] #824: length 287, score 281, epsilon 0.030
[1763.1] #825: length 305, score 244, epsilon 0.030
[1763.6] #826: length 250, score 277, epsilon 0.030
[1764.1] #827: length 289, score 245, epsilon 0.030
[1764.6] #828: length 312, score 232, epsilon 0.030
[1765.1] #829: length 284, score 229, epsilon 0.030
[1765.7] #830: length 346, score 220, epsilon 0.030
[1766.3] #831: length 341, score 284, epsilon 0.030
[1767.0] #832: length 383, score 245, epsilon 0.030
[1767.6] #833: length 335, score 229, epsilon 0.030
[1768.2] #834: length 340, score 249, epsilon 0.030
[1768.8] #835: length 312, score 255, epsilon 0.030
[1769.3] #836: length 333, score 254, epsilon 0.030
[1769.8] #837: length 293, score 300, epsilon 0.030
[1770.3] #838: length 281, score 220, epsilon 0.030
[1770.8] #839: length 259, score 287, epsilon 0.030
[1771.3] #840: length 311, score 226, epsilon 0.030
[1771.9] #841: length 315, score 232, epsilon 0.030
[1772.4] #842: length 315, score 196, epsilon 0.030
[1772.9] #843: length 292, score 238, epsilon 0.030
[1773.4] #844: length 253, score 277, epsilon 0.030
[1773.9] #845: length 336, score 287, epsilon 0.030
[1775.1] #846: length 600, score 226, epsilon 0.030
[1775.8] #847: length 374, score 249, epsilon 0.030
[1776.4] #848: length 349, score 293, epsilon 0.030
[1777.1] #849: length 413, score 268, epsilon 0.030
[1777.7] #850: length 332, score 230, epsilon 0.030
[1778.3] #851: length 335, score 283, epsilon 0.030
[1778.7] #852: length 245, score 289, epsilon 0.030
[1779.3] #853: length 321, score 262, epsilon 0.030
[1779.9] #854: length 356, score 291, epsilon 0.030
[1780.7] #855: length 394, score 240, epsilon 0.030
[1781.3] #856: length 361, score 266, epsilon 0.030
[1781.9] #857: length 306, score 268, epsilon 0.030
[1782.4] #858: length 292, score 260, epsilon 0.030
[1782.8] #859: length 281, score 284, epsilon 0.030
[1783.4] #860: length 304, score 236, epsilon 0.030
[1783.8] #861: length 260, score 289, epsilon 0.030
[1784.4] #862: length 347, score 258, epsilon 0.030
[1785.0] #863: length 323, score 263, epsilon 0.030
[1785.4] #864: length 226, score 308, epsilon 0.030
[1789.6] #865: length 1687, score -425, epsilon 0.030
[1790.4] #866: length 430, score 256, epsilon 0.030
[1791.6] #867: length 619, score 243, epsilon 0.030
[1792.1] #868: length 274, score 271, epsilon 0.030
[1792.4] #869: length 228, score 299, epsilon 0.030
[1792.9] #870: length 285, score 294, epsilon 0.030
